devolucaoId,protocolo,mesRef,dataAbertura,dataFechamento,motivoId,unidadeId,canalEntrada,criticidade,slaDias,tempoCorrecaoDias,slaEstourado,status
8415,DV-108415,2025-12,2025-12-19,2025-12-25,322,2,Portal SILIC,Baixa,7,6,0,Concluído
8416,DV-108416,2025-12,2025-12-10,2025-12-15,224,15,E-mail,Alta,5,5,0,Concluído
8417,DV-108417,2025-10,2025-10-25,2025-10-31,177,13,Portal SILIC,Média,6,6,0,Concluído
8418,DV-108418,2025-06,2025-06-02,2025-06-06,150,17,Portal SILIC,Média,6,4,0,Concluído
8419,DV-108419,2025-04,2025-04-09,2025-04-16,12,14,E-mail,Média,6,7,1,Concluído
8420,DV-108420,2025-02,2025-02-08,2025-02-12,216,10,Portal SILIC,Alta,5,4,0,Concluído
8421,DV-108421,2025-06,2025-06-23,2025-06-28,22,9,Portal SILIC,Média,6,5,0,Concluído
8422,DV-108422,2025-03,2025-03-27,2025-04-02,188,7,E-mail,Média,6,6,0,Concluído
8423,DV-108423,2025-05,2025-05-26,2025-06-02,134,18,Esteira Interna,Média,6,7,1,Concluído
8424,DV-108424,2025-10,2025-10-13,2025-10-18,142,17,Portal SILIC,Alta,5,5,0,Concluído
8425,DV-108425,2025-11,2025-11-25,2025-12-02,315,12,Portal SILIC,Alta,5,7,1,Concluído
8426,DV-108426,2025-08,2025-08-07,2025-08-12,77,12,Portal SILIC,Média,6,5,0,Concluído
8427,DV-108427,2025-05,2025-05-07,2025-05-12,137,8,Portal SILIC,Alta,5,5,0,Concluído
8428,DV-108428,2025-05,2025-05-13,2025-05-20,99,5,Portal SILIC,Média,6,7,1,Concluído
8429,DV-108429,2025-06,2025-06-11,2025-06-16,277,10,Portal SILIC,Alta,5,5,0,Concluído
8430,DV-108430,2025-12,2025-12-07,2025-12-11,286,17,E-mail,Média,6,4,0,Concluído
8431,DV-108431,2025-04,2025-04-07,2025-04-13,314,10,Portal SILIC,Alta,5,6,1,Concluído
8432,DV-108432,2025-04,2025-04-14,2025-04-22,9,11,Portal SILIC,Alta,5,8,1,Concluído
8433,DV-108433,2025-12,2025-12-08,2025-12-14,241,13,Portal SILIC,Média,6,6,0,Concluído
8434,DV-108434,2025-05,2025-05-20,2025-05-28,118,8,Esteira Interna,Alta,5,8,1,Concluído
8435,DV-108435,2025-01,2025-01-14,2025-01-21,21,15,Portal SILIC,Média,6,7,1,Concluído
8436,DV-108436,2025-12,2025-12-26,2026-01-02,70,8,Portal SILIC,Média,6,7,1,Concluído
8437,DV-108437,2025-01,2025-01-19,2025-01-25,50,15,E-mail,Alta,5,6,1,Concluído
8438,DV-108438,2025-12,2025-12-23,2025-12-29,174,4,Portal SILIC,Alta,5,6,1,Concluído
8439,DV-108439,2025-04,2025-04-27,2025-05-02,300,2,E-mail,Alta,5,5,0,Concluído
8440,DV-108440,2025-01,2025-01-13,2025-01-18,34,2,Portal SILIC,Alta,5,5,0,Concluído
8441,DV-108441,2025-02,2025-02-16,2025-02-23,223,3,Portal SILIC,Alta,5,7,1,Concluído
8442,DV-108442,2025-04,2025-04-10,2025-04-17,184,12,Portal SILIC,Média,6,7,1,Concluído
8443,DV-108443,2025-10,2025-10-10,2025-10-14,189,12,Portal SILIC,Média,6,4,0,Concluído
8444,DV-108444,2025-07,2025-07-17,2025-07-25,317,6,Portal SILIC,Alta,5,8,1,Concluído
8445,DV-108445,2025-06,2025-06-11,2025-06-18,291,1,Esteira Interna,Média,6,7,1,Concluído
8446,DV-108446,2025-02,2025-02-16,2025-02-22,263,7,Esteira Interna,Alta,5,6,1,Concluído
8447,DV-108447,2025-05,2025-05-13,2025-05-18,25,13,Portal SILIC,Média,6,5,0,Concluído
8448,DV-108448,2025-12,2025-12-16,2025-12-23,152,6,Portal SILIC,Média,6,7,1,Concluído
8449,DV-108449,2025-06,2025-06-24,2025-06-28,200,13,Portal SILIC,Média,6,4,0,Concluído
8450,DV-108450,2025-05,2025-05-03,2025-05-08,165,12,Portal SILIC,Alta,5,5,0,Concluído
8451,DV-108451,2025-05,2025-05-07,2025-05-11,353,8,E-mail,Baixa,7,4,0,Concluído
8452,DV-108452,2025-10,2025-10-03,2025-10-09,14,11,E-mail,Média,6,6,0,Concluído
8453,DV-108453,2025-04,2025-04-18,2025-04-25,12,13,Esteira Interna,Média,6,7,1,Concluído
8454,DV-108454,2025-05,2025-05-21,2025-05-26,151,16,Portal SILIC,Média,6,5,0,Concluído
8455,DV-108455,2025-11,2025-11-19,2025-11-23,346,15,E-mail,Baixa,7,4,0,Concluído
8456,DV-108456,2025-12,2025-12-04,2025-12-10,55,4,E-mail,Alta,5,6,1,Concluído
8457,DV-108457,2025-08,2025-08-15,2025-08-21,169,5,Portal SILIC,Alta,5,6,1,Concluído
8458,DV-108458,2025-09,2025-09-17,2025-09-22,10,8,Portal SILIC,Média,6,5,0,Concluído
8459,DV-108459,2025-12,2025-12-09,2025-12-12,341,1,Esteira Interna,Baixa,7,3,0,Concluído
8460,DV-108460,2025-01,2025-01-20,2025-01-25,243,8,Portal SILIC,Média,6,5,0,Concluído
8461,DV-108461,2025-02,2025-02-15,2025-02-22,25,9,Esteira Interna,Média,6,7,1,Concluído
8462,DV-108462,2025-04,2025-04-03,2025-04-07,188,3,Portal SILIC,Média,6,4,0,Concluído
8463,DV-108463,2025-04,2025-04-24,2025-05-01,218,6,E-mail,Alta,5,7,1,Concluído
8464,DV-108464,2025-02,2025-02-21,2025-02-27,90,12,Portal SILIC,Alta,5,6,1,Concluído
8465,DV-108465,2025-01,2025-01-16,2025-01-23,80,8,Portal SILIC,Média,6,7,1,Concluído
8466,DV-108466,2025-05,2025-05-13,2025-05-20,99,5,Portal SILIC,Média,6,7,1,Concluído
8467,DV-108467,2025-02,2025-02-06,2025-02-12,158,5,Esteira Interna,Média,6,6,0,Concluído
8468,DV-108468,2025-05,2025-05-20,2025-05-24,13,6,Portal SILIC,Média,6,4,0,Concluído
8469,DV-108469,2025-05,2025-05-09,2025-05-15,151,16,Esteira Interna,Média,6,6,0,Concluído
8470,DV-108470,2025-08,2025-08-01,2025-08-08,146,14,Portal SILIC,Alta,5,7,1,Concluído
8471,DV-108471,2025-11,2025-11-16,2025-11-23,13,14,Portal SILIC,Média,6,7,1,Concluído
8472,DV-108472,2025-01,2025-01-18,2025-01-24,262,1,Portal SILIC,Alta,5,6,1,Concluído
8473,DV-108473,2025-11,2025-11-16,2025-11-21,110,16,Portal SILIC,Média,6,5,0,Concluído
8474,DV-108474,2025-01,2025-01-13,2025-01-17,324,2,E-mail,Baixa,7,4,0,Concluído
8475,DV-108475,2025-08,2025-08-27,2025-09-01,311,8,Esteira Interna,Alta,5,5,0,Concluído
8476,DV-108476,2025-08,2025-08-21,2025-08-26,23,17,Portal SILIC,Média,6,5,0,Concluído
8477,DV-108477,2025-08,2025-08-16,2025-08-21,82,18,Portal SILIC,Alta,5,5,0,Concluído
8478,DV-108478,2025-01,2025-01-21,2025-01-26,122,4,Esteira Interna,Média,6,5,0,Concluído
8479,DV-108479,2025-04,2025-04-24,2025-04-27,332,7,Esteira Interna,Baixa,7,3,0,Concluído
8480,DV-108480,2025-03,2025-03-23,2025-03-28,234,7,Portal SILIC,Alta,5,5,0,Concluído
8481,DV-108481,2025-06,2025-06-16,2025-06-22,302,12,E-mail,Alta,5,6,1,Concluído
8482,DV-108482,2025-04,2025-04-20,2025-04-25,56,8,Portal SILIC,Alta,5,5,0,Concluído
8483,DV-108483,2025-04,2025-04-09,2025-04-13,65,7,Portal SILIC,Média,6,4,0,Concluído
8484,DV-108484,2025-06,2025-06-23,2025-06-30,207,5,Esteira Interna,Média,6,7,1,Concluído
8485,DV-108485,2025-05,2025-05-19,2025-05-23,246,2,Portal SILIC,Média,6,4,0,Concluído
8486,DV-108486,2025-03,2025-03-24,2025-03-28,129,1,Esteira Interna,Média,6,4,0,Concluído
8487,DV-108487,2025-01,2025-01-06,2025-01-12,127,10,Portal SILIC,Média,6,6,0,Concluído
8488,DV-108488,2025-01,2025-01-17,2025-01-22,60,15,Portal SILIC,Alta,5,5,0,Concluído
8489,DV-108489,2025-08,2025-08-24,2025-08-29,342,12,Portal SILIC,Baixa,7,5,0,Concluído
8490,DV-108490,2025-04,2025-04-13,2025-04-19,197,4,Esteira Interna,Média,6,6,0,Concluído
8491,DV-108491,2025-07,2025-07-26,2025-07-30,238,1,Esteira Interna,Média,6,4,0,Concluído
8492,DV-108492,2025-06,2025-06-17,2025-06-22,132,18,Esteira Interna,Média,6,5,0,Concluído
8493,DV-108493,2025-07,2025-07-17,2025-07-23,115,2,E-mail,Alta,5,6,1,Concluído
8494,DV-108494,2025-07,2025-07-02,2025-07-07,327,10,Portal SILIC,Baixa,7,5,0,Concluído
8495,DV-108495,2025-03,2025-03-26,2025-04-01,158,11,Portal SILIC,Média,6,6,0,Concluído
8496,DV-108496,2025-01,2025-01-19,2025-01-26,51,3,E-mail,Alta,5,7,1,Concluído
8497,DV-108497,2025-03,2025-03-05,2025-03-09,50,15,Portal SILIC,Alta,5,4,0,Concluído
8498,DV-108498,2025-04,2025-04-07,2025-04-13,212,12,Portal SILIC,Alta,5,6,1,Concluído
8499,DV-108499,2025-03,2025-03-13,2025-03-20,134,18,Portal SILIC,Média,6,7,1,Concluído
8500,DV-108500,2025-12,2025-12-24,2025-12-27,34,5,Portal SILIC,Alta,5,3,0,Concluído
8501,DV-108501,2025-12,2025-12-05,2025-12-12,233,16,Portal SILIC,Alta,5,7,1,Concluído
8502,DV-108502,2025-11,2025-11-09,2025-11-13,235,4,Portal SILIC,Média,6,4,0,Concluído
8503,DV-108503,2025-04,2025-04-10,2025-04-15,164,5,Portal SILIC,Alta,5,5,0,Concluído
8504,DV-108504,2025-05,2025-05-11,2025-05-17,214,10,Portal SILIC,Alta,5,6,1,Concluído
8505,DV-108505,2025-09,2025-09-07,2025-09-14,300,9,Portal SILIC,Alta,5,7,1,Concluído
8506,DV-108506,2025-09,2025-09-20,2025-09-24,140,6,Esteira Interna,Alta,5,4,0,Concluído
8507,DV-108507,2025-11,2025-11-09,2025-11-15,177,18,Portal SILIC,Média,6,6,0,Concluído
8508,DV-108508,2025-04,2025-04-21,2025-04-28,98,4,Portal SILIC,Alta,5,7,1,Concluído
8509,DV-108509,2025-09,2025-09-03,2025-09-08,235,11,Portal SILIC,Média,6,5,0,Concluído
8510,DV-108510,2025-11,2025-11-25,2025-12-02,315,12,Portal SILIC,Alta,5,7,1,Concluído
8511,DV-108511,2025-02,2025-02-18,2025-02-23,238,8,Portal SILIC,Média,6,5,0,Concluído
8512,DV-108512,2025-07,2025-07-11,2025-07-16,252,6,Portal SILIC,Média,6,5,0,Concluído
8513,DV-108513,2025-03,2025-03-07,2025-03-12,45,10,Portal SILIC,Alta,5,5,0,Concluído
8514,DV-108514,2025-10,2025-10-04,2025-10-08,23,14,Esteira Interna,Média,6,4,0,Concluído
8515,DV-108515,2025-09,2025-09-04,2025-09-12,50,18,Esteira Interna,Alta,5,8,1,Concluído
8516,DV-108516,2025-02,2025-02-01,2025-02-08,108,1,Portal SILIC,Média,6,7,1,Concluído
8517,DV-108517,2025-02,2025-02-14,2025-02-21,58,18,Portal SILIC,Alta,5,7,1,Concluído
8518,DV-108518,2025-06,2025-06-03,2025-06-09,314,12,Portal SILIC,Alta,5,6,1,Concluído
8519,DV-108519,2025-12,2025-12-15,2025-12-21,75,1,Portal SILIC,Média,6,6,0,Concluído
8520,DV-108520,2025-11,2025-11-06,2025-11-12,248,4,E-mail,Média,6,6,0,Concluído
8521,DV-108521,2025-12,2025-12-09,2025-12-14,139,14,Portal SILIC,Alta,5,5,0,Concluído
8522,DV-108522,2025-11,2025-11-25,2025-11-29,24,18,Esteira Interna,Média,6,4,0,Concluído
8523,DV-108523,2025-03,2025-03-05,2025-03-12,61,13,Portal SILIC,Alta,5,7,1,Concluído
8524,DV-108524,2025-03,2025-03-17,2025-03-20,332,2,E-mail,Baixa,7,3,0,Concluído
8525,DV-108525,2025-05,2025-05-02,2025-05-09,290,9,E-mail,Média,6,7,1,Concluído
8526,DV-108526,2025-07,2025-07-13,2025-07-21,42,2,Portal SILIC,Alta,5,8,1,Concluído
8527,DV-108527,2025-02,2025-02-08,2025-02-13,266,1,E-mail,Alta,5,5,0,Concluído
8528,DV-108528,2025-03,2025-03-26,2025-03-31,5,4,Portal SILIC,Alta,5,5,0,Concluído
8529,DV-108529,2025-02,2025-02-10,2025-02-15,152,2,E-mail,Média,6,5,0,Concluído
8530,DV-108530,2025-02,2025-02-02,2025-02-06,280,7,Portal SILIC,Média,6,4,0,Concluído
8531,DV-108531,2025-02,2025-02-24,2025-03-04,140,7,Portal SILIC,Alta,5,8,1,Concluído
8532,DV-108532,2025-06,2025-06-18,2025-06-23,96,3,Portal SILIC,Alta,5,5,0,Concluído
8533,DV-108533,2025-05,2025-05-26,2025-05-30,104,9,E-mail,Média,6,4,0,Concluído
8534,DV-108534,2025-09,2025-09-26,2025-10-04,38,8,Portal SILIC,Alta,5,8,1,Concluído
8535,DV-108535,2025-04,2025-04-01,2025-04-05,67,8,Portal SILIC,Média,6,4,0,Concluído
8536,DV-108536,2025-11,2025-11-15,2025-11-22,41,3,E-mail,Alta,5,7,1,Concluído
8537,DV-108537,2025-11,2025-11-19,2025-11-23,346,15,E-mail,Baixa,7,4,0,Concluído
8538,DV-108538,2025-03,2025-03-14,2025-03-18,120,5,Portal SILIC,Média,6,4,0,Concluído
8539,DV-108539,2025-07,2025-07-08,2025-07-15,235,5,Portal SILIC,Média,6,7,1,Concluído
8540,DV-108540,2025-05,2025-05-10,2025-05-15,38,16,E-mail,Alta,5,5,0,Concluído
8541,DV-108541,2025-06,2025-06-18,2025-06-23,96,3,Portal SILIC,Alta,5,5,0,Concluído
8542,DV-108542,2025-10,2025-10-14,2025-10-21,28,8,E-mail,Média,6,7,1,Concluído
8543,DV-108543,2025-03,2025-03-11,2025-03-16,55,11,Esteira Interna,Alta,5,5,0,Concluído
8544,DV-108544,2025-01,2025-01-22,2025-01-27,278,8,E-mail,Alta,5,5,0,Concluído
8545,DV-108545,2025-05,2025-05-20,2025-05-24,252,15,E-mail,Média,6,4,0,Concluído
8546,DV-108546,2025-10,2025-10-11,2025-10-15,86,2,Portal SILIC,Alta,5,4,0,Concluído
8547,DV-108547,2025-10,2025-10-04,2025-10-09,284,18,Portal SILIC,Média,6,5,0,Concluído
8548,DV-108548,2025-05,2025-05-26,2025-06-02,291,6,Portal SILIC,Média,6,7,1,Concluído
8549,DV-108549,2025-06,2025-06-23,2025-06-30,199,8,Esteira Interna,Média,6,7,1,Concluído
8550,DV-108550,2025-03,2025-03-01,2025-03-08,180,1,Portal SILIC,Média,6,7,1,Concluído
8551,DV-108551,2025-04,2025-04-16,2025-04-22,248,18,Portal SILIC,Média,6,6,0,Concluído
8552,DV-108552,2025-11,2025-11-06,2025-11-12,248,4,E-mail,Média,6,6,0,Concluído
8553,DV-108553,2025-08,2025-08-01,2025-08-07,235,18,Portal SILIC,Média,6,6,0,Concluído
8554,DV-108554,2025-07,2025-07-07,2025-07-13,142,9,Esteira Interna,Alta,5,6,1,Concluído
8555,DV-108555,2025-05,2025-05-07,2025-05-13,327,4,Portal SILIC,Baixa,7,6,0,Concluído
8556,DV-108556,2025-09,2025-09-19,2025-09-27,146,14,Portal SILIC,Alta,5,8,1,Concluído
8557,DV-108557,2025-03,2025-03-26,2025-04-01,236,12,Portal SILIC,Média,6,6,0,Concluído
8558,DV-108558,2025-05,2025-05-20,2025-05-25,270,16,Portal SILIC,Alta,5,5,0,Concluído
8559,DV-108559,2025-05,2025-05-10,2025-05-16,243,18,E-mail,Média,6,6,0,Concluído
8560,DV-108560,2025-07,2025-07-01,2025-07-05,15,5,E-mail,Média,6,4,0,Concluído
8561,DV-108561,2025-07,2025-07-04,2025-07-10,154,8,Esteira Interna,Média,6,6,0,Concluído
8562,DV-108562,2025-06,2025-06-05,2025-06-10,243,12,Portal SILIC,Média,6,5,0,Concluído
8563,DV-108563,2025-01,2025-01-17,2025-01-23,305,17,E-mail,Alta,5,6,1,Concluído
8564,DV-108564,2025-05,2025-05-03,2025-05-09,58,12,Esteira Interna,Alta,5,6,1,Concluído
8565,DV-108565,2025-02,2025-02-03,2025-02-08,10,5,Portal SILIC,Média,6,5,0,Concluído
8566,DV-108566,2025-02,2025-02-07,2025-02-12,96,14,Portal SILIC,Alta,5,5,0,Concluído
8567,DV-108567,2025-05,2025-05-21,2025-05-26,151,16,Portal SILIC,Média,6,5,0,Concluído
8568,DV-108568,2025-07,2025-07-26,2025-08-02,96,12,E-mail,Alta,5,7,1,Concluído
8569,DV-108569,2025-03,2025-03-14,2025-03-20,261,4,Portal SILIC,Alta,5,6,1,Concluído
8570,DV-108570,2025-12,2025-12-10,2025-12-16,238,12,E-mail,Média,6,6,0,Concluído
8571,DV-108571,2025-01,2025-01-10,2025-01-16,58,9,Portal SILIC,Alta,5,6,1,Concluído
8572,DV-108572,2025-09,2025-09-22,2025-09-28,107,15,Portal SILIC,Média,6,6,0,Concluído
8573,DV-108573,2025-05,2025-05-05,2025-05-11,239,12,Portal SILIC,Média,6,6,0,Concluído
8574,DV-108574,2025-02,2025-02-26,2025-03-04,69,17,Esteira Interna,Média,6,6,0,Concluído
8575,DV-108575,2025-10,2025-10-08,2025-10-13,128,7,Esteira Interna,Média,6,5,0,Concluído
8576,DV-108576,2025-08,2025-08-14,2025-08-20,231,4,Portal SILIC,Alta,5,6,1,Concluído
8577,DV-108577,2025-04,2025-04-05,2025-04-09,157,17,Portal SILIC,Média,6,4,0,Concluído
8578,DV-108578,2025-04,2025-04-16,2025-04-23,94,15,Portal SILIC,Alta,5,7,1,Concluído
8579,DV-108579,2025-02,2025-02-06,2025-02-12,218,5,Esteira Interna,Alta,5,6,1,Concluído
8580,DV-108580,2025-09,2025-09-10,2025-09-16,152,17,Portal SILIC,Média,6,6,0,Concluído
8581,DV-108581,2025-12,2025-12-09,2025-12-12,321,8,E-mail,Baixa,7,3,0,Concluído
8582,DV-108582,2025-08,2025-08-03,2025-08-09,106,11,Portal SILIC,Média,6,6,0,Concluído
8583,DV-108583,2025-07,2025-07-11,2025-07-16,92,1,Portal SILIC,Alta,5,5,0,Concluído
8584,DV-108584,2025-10,2025-10-15,2025-10-19,122,6,Portal SILIC,Média,6,4,0,Concluído
8585,DV-108585,2025-05,2025-05-13,2025-05-18,25,13,Portal SILIC,Média,6,5,0,Concluído
8586,DV-108586,2025-10,2025-10-11,2025-10-18,202,11,Esteira Interna,Média,6,7,1,Concluído
8587,DV-108587,2025-10,2025-10-21,2025-10-27,312,6,Portal SILIC,Alta,5,6,1,Concluído
8588,DV-108588,2025-07,2025-07-18,2025-07-24,234,15,Esteira Interna,Alta,5,6,1,Concluído
8589,DV-108589,2025-03,2025-03-14,2025-03-18,3,17,Portal SILIC,Alta,5,4,0,Concluído
8590,DV-108590,2025-08,2025-08-16,2025-08-23,11,4,Esteira Interna,Média,6,7,1,Concluído
8591,DV-108591,2025-04,2025-04-15,2025-04-21,284,2,Portal SILIC,Média,6,6,0,Concluído
8592,DV-108592,2025-12,2025-12-01,2025-12-05,176,15,E-mail,Média,6,4,0,Concluído
8593,DV-108593,2025-11,2025-11-20,2025-11-24,282,3,E-mail,Média,6,4,0,Concluído
8594,DV-108594,2025-03,2025-03-24,2025-03-30,223,6,Portal SILIC,Alta,5,6,1,Concluído
8595,DV-108595,2025-04,2025-04-18,2025-04-22,205,6,Portal SILIC,Média,6,4,0,Concluído
8596,DV-108596,2025-02,2025-02-21,2025-02-27,18,8,Portal SILIC,Média,6,6,0,Concluído
8597,DV-108597,2025-03,2025-03-16,2025-03-23,51,12,E-mail,Alta,5,7,1,Concluído
8598,DV-108598,2025-02,2025-02-24,2025-03-02,330,16,E-mail,Baixa,7,6,0,Concluído
8599,DV-108599,2025-07,2025-07-14,2025-07-20,164,16,Portal SILIC,Alta,5,6,1,Concluído
8600,DV-108600,2025-08,2025-08-10,2025-08-15,45,1,E-mail,Alta,5,5,0,Concluído
8601,DV-108601,2025-06,2025-06-07,2025-06-13,57,8,Portal SILIC,Alta,5,6,1,Concluído
8602,DV-108602,2025-01,2025-01-05,2025-01-12,45,4,Esteira Interna,Alta,5,7,1,Concluído
8603,DV-108603,2025-06,2025-06-14,2025-06-21,312,11,Portal SILIC,Alta,5,7,1,Concluído
8604,DV-108604,2025-08,2025-08-27,2025-09-03,220,7,Esteira Interna,Alta,5,7,1,Concluído
8605,DV-108605,2025-01,2025-01-07,2025-01-13,70,18,E-mail,Média,6,6,0,Concluído
8606,DV-108606,2025-08,2025-08-06,2025-08-09,216,15,Portal SILIC,Alta,5,3,0,Concluído
8607,DV-108607,2025-05,2025-05-07,2025-05-12,237,4,Portal SILIC,Média,6,5,0,Concluído
8608,DV-108608,2025-03,2025-03-25,2025-03-31,206,9,E-mail,Média,6,6,0,Concluído
8609,DV-108609,2025-05,2025-05-06,2025-05-09,295,18,Portal SILIC,Alta,5,3,0,Concluído
8610,DV-108610,2025-09,2025-09-01,2025-09-05,119,10,Portal SILIC,Média,6,4,0,Concluído
8611,DV-108611,2025-09,2025-09-02,2025-09-06,194,15,Portal SILIC,Média,6,4,0,Concluído
8612,DV-108612,2025-03,2025-03-03,2025-03-10,267,12,Esteira Interna,Alta,5,7,1,Concluído
8613,DV-108613,2025-09,2025-09-16,2025-09-23,133,14,Portal SILIC,Média,6,7,1,Concluído
8614,DV-108614,2025-08,2025-08-20,2025-08-27,173,18,E-mail,Alta,5,7,1,Concluído
8615,DV-108615,2025-10,2025-10-11,2025-10-15,86,2,Portal SILIC,Alta,5,4,0,Concluído
8616,DV-108616,2025-04,2025-04-06,2025-04-12,55,1,Portal SILIC,Alta,5,6,1,Concluído
8617,DV-108617,2025-07,2025-07-02,2025-07-08,12,12,Portal SILIC,Média,6,6,0,Concluído
8618,DV-108618,2025-12,2025-12-24,2025-12-27,34,5,Portal SILIC,Alta,5,3,0,Concluído
8619,DV-108619,2025-07,2025-07-06,2025-07-11,244,10,Esteira Interna,Média,6,5,0,Concluído
8620,DV-108620,2025-05,2025-05-13,2025-05-16,339,7,Portal SILIC,Baixa,7,3,0,Concluído
8621,DV-108621,2025-04,2025-04-14,2025-04-21,301,7,Portal SILIC,Alta,5,7,1,Concluído
8622,DV-108622,2025-07,2025-07-09,2025-07-16,285,10,E-mail,Média,6,7,1,Concluído
8623,DV-108623,2025-06,2025-06-20,2025-06-27,250,11,Portal SILIC,Média,6,7,1,Concluído
8624,DV-108624,2025-11,2025-11-16,2025-11-21,208,13,Portal SILIC,Média,6,5,0,Concluído
8625,DV-108625,2025-01,2025-01-16,2025-01-20,83,14,E-mail,Alta,5,4,0,Concluído
8626,DV-108626,2025-04,2025-04-14,2025-04-19,321,2,E-mail,Baixa,7,5,0,Concluído
8627,DV-108627,2025-01,2025-01-08,2025-01-11,4,14,Esteira Interna,Alta,5,3,0,Concluído
8628,DV-108628,2025-01,2025-01-18,2025-01-24,145,3,Portal SILIC,Alta,5,6,1,Concluído
8629,DV-108629,2025-11,2025-11-21,2025-11-26,309,5,E-mail,Média,6,5,0,Concluído
8630,DV-108630,2025-05,2025-05-04,2025-05-10,254,16,Portal SILIC,Alta,5,6,1,Concluído
8631,DV-108631,2025-06,2025-06-13,2025-06-18,47,5,Portal SILIC,Alta,5,5,0,Concluído
8632,DV-108632,2025-12,2025-12-05,2025-12-08,297,17,Portal SILIC,Alta,5,3,0,Concluído
8633,DV-108633,2025-01,2025-01-20,2025-01-27,89,6,Portal SILIC,Alta,5,7,1,Concluído
8634,DV-108634,2025-12,2025-12-03,2025-12-07,213,6,E-mail,Alta,5,4,0,Concluído
8635,DV-108635,2025-05,2025-05-13,2025-05-18,25,13,Portal SILIC,Média,6,5,0,Concluído
8636,DV-108636,2025-03,2025-03-16,2025-03-21,321,4,Portal SILIC,Baixa,7,5,0,Concluído
8637,DV-108637,2025-11,2025-11-09,2025-11-13,124,1,E-mail,Média,6,4,0,Concluído
8638,DV-108638,2025-03,2025-03-04,2025-03-09,296,9,Esteira Interna,Alta,5,5,0,Concluído
8639,DV-108639,2025-02,2025-02-11,2025-02-18,149,18,Esteira Interna,Média,6,7,1,Concluído
8640,DV-108640,2025-08,2025-08-17,2025-08-22,164,14,Portal SILIC,Alta,5,5,0,Concluído
8641,DV-108641,2025-01,2025-01-17,2025-01-25,61,15,Portal SILIC,Alta,5,8,1,Concluído
8642,DV-108642,2025-07,2025-07-11,2025-07-16,92,1,Portal SILIC,Alta,5,5,0,Concluído
8643,DV-108643,2025-05,2025-05-23,2025-05-28,166,12,Portal SILIC,Alta,5,5,0,Concluído
8644,DV-108644,2025-02,2025-02-26,2025-03-04,276,13,Esteira Interna,Alta,5,6,1,Concluído
8645,DV-108645,2025-04,2025-04-27,2025-05-04,119,3,Esteira Interna,Média,6,7,1,Concluído
8646,DV-108646,2025-03,2025-03-01,2025-03-07,259,4,Esteira Interna,Alta,5,6,1,Concluído
8647,DV-108647,2025-03,2025-03-10,2025-03-16,2,6,E-mail,Alta,5,6,1,Concluído
8648,DV-108648,2025-04,2025-04-14,2025-04-21,301,7,Portal SILIC,Alta,5,7,1,Concluído
8649,DV-108649,2025-04,2025-04-04,2025-04-08,135,18,Esteira Interna,Média,6,4,0,Concluído
8650,DV-108650,2025-10,2025-10-26,2025-10-31,264,10,E-mail,Alta,5,5,0,Concluído
8651,DV-108651,2025-02,2025-02-20,2025-02-25,259,5,Esteira Interna,Alta,5,5,0,Concluído
8652,DV-108652,2025-04,2025-04-08,2025-04-12,336,1,Esteira Interna,Baixa,7,4,0,Concluído
8653,DV-108653,2025-02,2025-02-21,2025-02-25,37,12,Esteira Interna,Alta,5,4,0,Concluído
8654,DV-108654,2025-05,2025-05-27,2025-06-02,268,6,E-mail,Alta,5,6,1,Concluído
8655,DV-108655,2025-07,2025-07-03,2025-07-10,136,6,Portal SILIC,Alta,5,7,1,Concluído
8656,DV-108656,2025-12,2025-12-06,2025-12-11,80,3,Portal SILIC,Média,6,5,0,Concluído
8657,DV-108657,2025-04,2025-04-01,2025-04-07,136,14,E-mail,Alta,5,6,1,Concluído
8658,DV-108658,2025-09,2025-09-22,2025-09-25,332,17,Portal SILIC,Baixa,7,3,0,Concluído
8659,DV-108659,2025-07,2025-07-22,2025-07-26,344,5,Esteira Interna,Baixa,7,4,0,Concluído
8660,DV-108660,2025-03,2025-03-12,2025-03-17,306,16,E-mail,Média,6,5,0,Concluído
8661,DV-108661,2025-01,2025-01-05,2025-01-09,63,13,Portal SILIC,Média,6,4,0,Concluído
8662,DV-108662,2025-03,2025-03-15,2025-03-19,327,1,E-mail,Baixa,7,4,0,Concluído
8663,DV-108663,2025-07,2025-07-02,2025-07-07,227,3,Portal SILIC,Alta,5,5,0,Concluído
8664,DV-108664,2025-07,2025-07-11,2025-07-18,97,10,Portal SILIC,Alta,5,7,1,Concluído
8665,DV-108665,2025-01,2025-01-19,2025-01-25,5,11,Portal SILIC,Alta,5,6,1,Concluído
8666,DV-108666,2025-08,2025-08-27,2025-09-03,167,12,Portal SILIC,Alta,5,7,1,Concluído
8667,DV-108667,2025-08,2025-08-25,2025-09-02,278,15,E-mail,Alta,5,8,1,Concluído
8668,DV-108668,2025-03,2025-03-16,2025-03-20,63,16,Portal SILIC,Média,6,4,0,Concluído
8669,DV-108669,2025-07,2025-07-02,2025-07-08,237,10,E-mail,Média,6,6,0,Concluído
8670,DV-108670,2025-10,2025-10-11,2025-10-18,26,8,Esteira Interna,Média,6,7,1,Concluído
8671,DV-108671,2025-07,2025-07-12,2025-07-18,32,6,Portal SILIC,Média,6,6,0,Concluído
